timestamp,temperature_c,pressure_hpa,wind_speed_ms,wind_dir_deg,relative_humidity_pct,temperature_c_is_obs,temperature_c_tslo,temperature_c_gap_len,pressure_hpa_is_obs,pressure_hpa_tslo,pressure_hpa_gap_len,wind_speed_ms_is_obs,wind_speed_ms_tslo,wind_speed_ms_gap_len,wind_dir_deg_is_obs,wind_dir_deg_tslo,wind_dir_deg_gap_len,relative_humidity_pct_is_obs,relative_humidity_pct_tslo,relative_humidity_pct_gap_len
1989-03-01 00:00:00,-10.6,974.6,7.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1989-03-01 03:00:00,-10.0,975.6500000000001,7.5,78.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
1989-03-01 06:00:00,-9.4,976.7,8.0,67.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
1989-03-01 09:00:00,-9.100000000000001,978.1,7.0,78.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0
1989-03-01 12:00:00,-8.8,979.5,6.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0
1989-03-01 15:00:00,-9.600000000000001,980.1,8.0,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,6.0
1989-03-01 18:00:00,-10.4,980.7,10.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0
1989-03-01 21:00:00,-10.600000000000001,981.9000000000001,10.0,112.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,8.0
1989-03-02 00:00:00,-10.8,983.1,10.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0
1989-03-02 03:00:00,-10.350000000000001,982.8,8.0,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,10.0
1989-03-02 06:00:00,-9.9,982.5,6.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0
1989-03-02 09:00:00,-9.55,981.6,4.5,112.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,12.0
1989-03-02 12:00:00,-9.2,980.7,3.0,135.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0
1989-03-02 15:00:00,-9.899999999999999,980.7,3.0,157.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,14.0,14.0
1989-03-02 18:00:00,-10.6,980.7,3.0,180.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0
1989-03-02 21:00:00,-11.399999999999999,980.55,3.5,180.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,16.0,16.0
1989-03-03 00:00:00,-12.2,980.4,4.0,180.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0
1989-03-03 03:00:00,-12.35,979.8499999999999,3.5,225.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,18.0,18.0
1989-03-03 06:00:00,-12.5,979.3,3.0,270.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0
1989-03-03 09:00:00,-11.65,978.75,3.0,157.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20.0,20.0
1989-03-03 12:00:00,-10.8,978.2,3.0,45.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,21.0
1989-03-03 15:00:00,-12.2,978.4000000000001,2.5,157.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,22.0,22.0
1989-03-03 18:00:00,-13.6,978.6,2.0,270.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0
1989-03-03 21:00:00,-13.3,978.4000000000001,2.5,247.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.0,24.0
1989-03-04 00:00:00,-13.0,978.2,3.0,225.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0
1989-03-04 03:00:00,-12.75,979.05,2.5,258.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,26.0,26.0
1989-03-04 06:00:00,-12.5,979.9,2.0,292.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,27.0
1989-03-04 09:00:00,-11.55,980.95,2.0,258.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,28.0,28.0
1989-03-04 12:00:00,-10.6,982.0,2.0,225.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,29.0
1989-03-04 15:00:00,-10.7,982.95,,146.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,30.0
1989-03-04 18:00:00,-10.8,983.9,,67.5,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,31.0,31.0
1989-03-04 21:00:00,-11.2,984.95,,157.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,32.0,32.0
1989-03-05 00:00:00,-11.6,986.0,,247.5,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,33.0,33.0
1989-03-05 03:00:00,-10.45,985.8,,180.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,34.0,34.0
1989-03-05 06:00:00,-9.3,985.6,,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,35.0,35.0
1989-03-05 09:00:00,-8.600000000000001,985.6500000000001,,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,36.0,36.0
1989-03-05 12:00:00,-7.9,985.7,,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,37.0,37.0
1989-03-05 15:00:00,-9.100000000000001,985.5,,90.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,38.0,38.0
1989-03-05 18:00:00,-10.3,985.3,7.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,39.0
1989-03-05 21:00:00,-11.05,985.55,7.75,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,40.0,40.0
1989-03-06 00:00:00,-11.8,985.8,8.5,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,41.0,41.0
1989-03-06 03:00:00,-11.4,985.8,9.25,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,42.0,42.0
1989-03-06 06:00:00,-11.0,985.8,10.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,43.0,43.0
1989-03-06 09:00:00,-10.7,986.8499999999999,8.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,44.0,44.0
1989-03-06 12:00:00,-10.4,987.9,7.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,45.0,45.0
1989-03-06 15:00:00,-11.65,989.45,9.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,46.0,46.0
1989-03-06 18:00:00,-12.9,991.0,11.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,47.0,47.0
1989-03-06 21:00:00,-13.75,993.25,12.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,48.0,48.0
1989-03-07 00:00:00,-14.6,995.5,13.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,49.0,49.0
1989-03-07 03:00:00,-13.8,995.9,12.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,50.0,50.0
1989-03-07 06:00:00,-13.0,996.3,12.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,51.0
1989-03-07 09:00:00,-12.25,995.15,,78.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,52.0,52.0
1989-03-07 12:00:00,-11.5,994.0,,67.5,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,53.0,53.0
1989-03-07 15:00:00,-12.75,993.7,,90.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,54.0,54.0
1989-03-07 18:00:00,-14.0,993.4,,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,55.0,55.0
1989-03-07 21:00:00,-14.1,991.4,,112.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,56.0,56.0
1989-03-08 00:00:00,-14.2,989.4,12.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,57.0
1989-03-08 03:00:00,-12.649999999999999,987.25,10.0,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,58.0,58.0
1989-03-08 06:00:00,-11.1,985.1,8.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,59.0,59.0
1989-03-08 09:00:00,-11.149999999999999,982.3,6.0,168.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,60.0,60.0
1989-03-08 12:00:00,-11.2,979.5,4.0,247.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,61.0
1989-03-08 15:00:00,-11.149999999999999,978.4,6.0,180.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,62.0,62.0
1989-03-08 18:00:00,-11.1,977.3,8.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,63.0
1989-03-08 21:00:00,-10.649999999999999,977.2,,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,64.0,64.0
1989-03-09 00:00:00,-10.2,977.1,,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,65.0,65.0
1989-03-09 03:00:00,-9.45,976.6500000000001,,90.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,66.0,66.0
1989-03-09 06:00:00,-8.7,976.2,,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,67.0,67.0
1989-03-09 09:00:00,-8.25,974.5,,78.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,68.0,68.0
1989-03-09 12:00:00,-7.8,972.8,7.0,67.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,69.0
1989-03-09 15:00:00,-7.9,971.5999999999999,8.75,78.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,70.0,70.0
1989-03-09 18:00:00,-8.0,970.4,10.5,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,71.0,71.0
1989-03-09 21:00:00,-8.2,969.5999999999999,12.25,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,72.0,72.0
1989-03-10 00:00:00,-8.4,968.8,14.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,73.0,73.0
1989-03-10 03:00:00,-8.3,969.2,12.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,74.0,74.0
1989-03-10 06:00:00,-8.2,969.6,11.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,75.0,75.0
1989-03-10 09:00:00,-8.1,970.05,10.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,76.0,76.0
1989-03-10 12:00:00,-8.0,970.5,10.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,77.0,77.0
1989-03-10 15:00:00,-9.1,971.2,9.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,78.0,78.0
1989-03-10 18:00:00,-10.2,971.9,9.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,79.0
1989-03-10 21:00:00,-10.7,973.5999999999999,9.5,112.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,80.0,80.0
1989-03-11 00:00:00,-11.2,975.3,10.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,81.0
1989-03-11 03:00:00,-10.75,976.3,9.0,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,82.0,82.0
1989-03-11 06:00:00,-10.3,977.3,8.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,83.0
1989-03-11 09:00:00,-9.95,979.7,6.0,123.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,84.0,84.0
1989-03-11 12:00:00,-9.6,982.1,4.0,157.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,85.0
1989-03-11 15:00:00,-9.3,984.05,4.0,123.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,86.0,86.0
1989-03-11 18:00:00,-9.0,986.0,4.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,87.0
1989-03-11 21:00:00,-9.2,987.2,6.0,90.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,88.0,88.0
1989-03-12 00:00:00,-9.4,988.4,8.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,89.0
1989-03-12 03:00:00,-8.5,988.25,8.0,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,90.0,90.0
1989-03-12 06:00:00,-7.6,988.1,8.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,91.0
1989-03-12 09:00:00,-6.8,987.55,7.5,112.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,92.0,92.0
1989-03-12 12:00:00,-6.0,987.0,7.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,93.0
1989-03-12 15:00:00,-6.25,986.4,5.0,135.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,94.0,94.0
1989-03-12 18:00:00,-6.5,985.8,3.0,157.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,95.0
1989-03-12 21:00:00,-6.35,984.8,4.5,123.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,96.0,96.0
1989-03-13 00:00:00,-6.2,983.8,6.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,97.0,97.0
1989-03-13 03:00:00,-5.85,984.3,7.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,98.0,98.0
1989-03-13 06:00:00,-5.5,984.8,9.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,99.0,99.0
1989-03-13 09:00:00,-5.8,986.3499999999999,8.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,100.0,100.0
1989-03-13 12:00:00,-6.1,987.9,8.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,101.0,101.0
1989-03-13 15:00:00,-7.1,989.05,7.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,102.0,102.0
1989-03-13 18:00:00,-8.1,990.2,7.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,103.0,103.0
1989-03-13 21:00:00,-7.949999999999999,991.1,7.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,104.0,104.0
1989-03-14 00:00:00,-7.8,992.0,7.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,105.0
1989-03-14 03:00:00,-7.85,992.75,6.0,101.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,106.0,106.0
1989-03-14 06:00:00,-7.9,993.5,5.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,107.0
1989-03-14 09:00:00,-8.2,993.3,6.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,108.0,108.0
1989-03-14 12:00:00,-8.5,993.1,8.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,109.0,109.0
1989-03-14 15:00:00,-9.55,992.7,9.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,110.0,110.0
1989-03-14 18:00:00,-10.6,992.3,10.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,111.0,111.0
1989-03-14 21:00:00,-11.8,991.5999999999999,10.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,112.0,112.0
1989-03-15 00:00:00,-13.0,990.9,10.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,113.0,113.0
1989-03-15 03:00:00,-12.55,990.55,11.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,114.0,114.0
1989-03-15 06:00:00,-12.1,990.2,12.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,115.0,115.0
1989-03-15 09:00:00,-12.55,989.8,11.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,116.0,116.0
1989-03-15 12:00:00,-13.0,989.4,10.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,117.0,117.0
1989-03-15 15:00:00,-14.15,988.8,10.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,11.0,0.0,118.0,118.0
1989-03-15 18:00:00,-15.3,988.2,11.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,119.0
1989-03-15 21:00:00,-16.35,988.25,12.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,120.0,120.0
1989-03-16 00:00:00,-17.4,988.3,13.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,121.0,121.0
1989-03-16 03:00:00,-16.85,988.15,11.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,122.0,122.0
1989-03-16 06:00:00,-16.3,988.0,9.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,123.0,123.0
1989-03-16 09:00:00,-15.7,988.35,7.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,124.0,124.0
1989-03-16 12:00:00,-15.1,988.7,5.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,125.0
1989-03-16 15:00:00,-16.05,988.5,5.5,112.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,126.0,126.0
1989-03-16 18:00:00,-17.0,988.3,6.0,135.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,127.0,127.0
1989-03-16 21:00:00,-17.5,988.8499999999999,6.5,123.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,128.0,128.0
1989-03-17 00:00:00,-18.0,989.4,7.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129.0,129.0
1989-03-17 03:00:00,-17.4,989.75,6.0,90.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,130.0,130.0
1989-03-17 06:00:00,-16.8,990.1,5.0,67.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,131.0,131.0
1989-03-17 09:00:00,-16.3,989.9000000000001,3.0,180.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,132.0,132.0
1989-03-17 12:00:00,-15.8,989.7,1.0,292.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,133.0
1989-03-17 15:00:00,-15.9,989.55,3.25,202.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,134.0,134.0
1989-03-17 18:00:00,-16.0,989.4,5.5,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,135.0,135.0
1989-03-17 21:00:00,-16.25,989.75,7.75,112.5,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,136.0,136.0
1989-03-18 00:00:00,-16.5,990.1,10.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,137.0,137.0
1989-03-18 03:00:00,-16.15,990.3,8.0,191.25,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,138.0,138.0
1989-03-18 06:00:00,-15.8,990.5,6.0,270.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,139.0,139.0
1989-03-18 09:00:00,-15.100000000000001,990.8,4.0,225.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,140.0,140.0
1989-03-18 12:00:00,-14.4,991.1,2.0,180.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,141.0,141.0
1989-03-18 15:00:00,-15.75,990.25,2.0,168.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,142.0,142.0
1989-03-18 18:00:00,-17.1,989.4,2.0,157.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,143.0,143.0
1989-03-18 21:00:00,-16.05,989.0999999999999,4.5,123.75,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,144.0,144.0
1989-03-19 00:00:00,-15.0,988.8,7.0,90.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,145.0,145.0
1989-03-19 03:00:00,-14.05,988.4,9.5,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,146.0,146.0
1989-03-19 06:00:00,-13.1,988.0,12.0,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,147.0,147.0
1989-03-19 09:00:00,-12.6,987.5,9.75,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,148.0,148.0
1989-03-19 12:00:00,-12.1,987.0,7.5,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,149.0,149.0
1989-03-19 15:00:00,-12.95,985.85,5.25,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,150.0,150.0
1989-03-19 18:00:00,-13.8,984.7,3.0,112.5,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,151.0,151.0
