track,evidence_type,budget,seed,policy,policy_family,oracle_loss_mean,rank_by_loss,delta_to_best,delta_to_learned,switches_per_step,always_on_sensor_count,always_off_sensor_count,mid_duty_sensor_count,duty_pass,source_csv,source_run_dir
base_no_warmup,split_train_eval,1.650000,41,round_robin,dynamic_heuristic,0.114766,1,0.000000,-0.002796,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,41,aoi,dynamic_heuristic,0.117014,2,0.002248,-0.000547,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,41,custom_ppo,learned,0.117561,3,0.002796,0.000000,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,41,random,random,0.120753,4,0.005987,0.003191,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,41,validation_selected_static,static,0.144944,5,0.030178,0.027383,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,41,feasible_static_projected,static,0.144944,6,0.030178,0.027383,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,42,validation_selected_static,static,0.139021,1,0.000000,-0.000075,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,42,feasible_static_projected,static,0.139021,2,0.000000,-0.000075,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,42,custom_ppo,learned,0.139096,3,0.000075,0.000000,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,42,round_robin,dynamic_heuristic,0.142098,4,0.003077,0.003002,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,42,aoi,dynamic_heuristic,0.148903,5,0.009882,0.009807,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,42,random,random,0.151284,6,0.012263,0.012187,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,43,aoi,dynamic_heuristic,0.139412,1,0.000000,-0.004667,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,43,round_robin,dynamic_heuristic,0.140304,2,0.000891,-0.003775,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,43,custom_ppo,learned,0.144079,3,0.004667,0.000000,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,43,random,random,0.144655,4,0.005242,0.000576,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,43,validation_selected_static,static,0.170547,5,0.031135,0.026468,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,43,feasible_static_projected,static,0.170547,6,0.031135,0.026468,,,,,,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,44,aoi,dynamic_heuristic,0.134334,1,0.000000,-0.004088,0.562347,0,1,7,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,44,custom_ppo,learned,0.138422,2,0.004088,0.000000,0.164333,0,2,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,44,random,random,0.139709,3,0.005375,0.001287,0.374817,0,0,7,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,44,round_robin,dynamic_heuristic,0.140848,4,0.006514,0.002426,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,44,validation_selected_static,static,0.147252,5,0.012917,0.008829,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,44,feasible_static_projected,static,0.165728,6,0.031394,0.027306,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,45,round_robin,dynamic_heuristic,0.127889,1,0.000000,-0.003008,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,45,aoi,dynamic_heuristic,0.130124,2,0.002235,-0.000773,0.562185,0,1,7,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,45,custom_ppo,learned,0.130897,3,0.003008,0.000000,0.151595,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,45,random,random,0.133950,4,0.006061,0.003053,0.387270,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,45,validation_selected_static,static,0.160135,5,0.032247,0.029238,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,45,feasible_static_projected,static,0.160135,6,0.032247,0.029238,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,46,aoi,dynamic_heuristic,0.140345,1,0.000000,-0.003782,0.562347,0,1,7,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,46,round_robin,dynamic_heuristic,0.142940,2,0.002596,-0.001186,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,46,custom_ppo,learned,0.144127,3,0.003782,0.000000,0.234210,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,46,random,random,0.147501,4,0.007156,0.003374,0.385724,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,46,validation_selected_static,static,0.149141,5,0.008796,0.005015,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,46,feasible_static_projected,static,0.149141,6,0.008796,0.005015,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,47,round_robin,dynamic_heuristic,0.128052,1,0.000000,-0.006646,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,47,aoi,dynamic_heuristic,0.134615,2,0.006563,-0.000083,0.562429,0,1,7,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,47,custom_ppo,learned,0.134698,3,0.006646,0.000000,0.170886,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,47,random,random,0.137054,4,0.009002,0.002356,0.364765,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,47,validation_selected_static,static,0.147923,5,0.019871,0.013225,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,47,feasible_static_projected,static,0.159642,6,0.031589,0.024944,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,48,aoi,dynamic_heuristic,0.116799,1,0.000000,-0.005834,0.562429,0,1,7,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,48,round_robin,dynamic_heuristic,0.118464,2,0.001665,-0.004169,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,48,random,random,0.120476,3,0.003677,-0.002157,0.368672,0,0,7,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,48,custom_ppo,learned,0.122633,4,0.005834,0.000000,0.178659,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,48,validation_selected_static,static,0.128492,5,0.011693,0.005859,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,48,feasible_static_projected,static,0.128492,6,0.011693,0.005859,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,49,aoi,dynamic_heuristic,0.114951,1,0.000000,-0.005622,0.498576,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,49,round_robin,dynamic_heuristic,0.117538,2,0.002587,-0.003036,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,49,random,random,0.117797,3,0.002846,-0.002776,0.418932,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,49,custom_ppo,learned,0.120573,4,0.005622,0.000000,0.150822,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,49,validation_selected_static,static,0.124729,5,0.009778,0.004156,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,49,feasible_static_projected,static,0.146684,6,0.031733,0.026111,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,50,aoi,dynamic_heuristic,0.128121,1,0.000000,-0.002219,0.498901,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,50,round_robin,dynamic_heuristic,0.129700,2,0.001579,-0.000640,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,50,custom_ppo,learned,0.130340,3,0.002219,0.000000,0.189687,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,50,random,random,0.132731,4,0.004610,0.002391,0.425973,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,50,validation_selected_static,static,0.133083,5,0.004962,0.002743,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.650000,50,feasible_static_projected,static,0.133083,6,0.004962,0.002743,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p65_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,41,round_robin,dynamic_heuristic,0.115693,1,0.000000,-0.008069,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,41,aoi,dynamic_heuristic,0.117138,2,0.001445,-0.006624,0.538621,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,41,random,random,0.119802,3,0.004109,-0.003959,0.434315,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,41,custom_ppo,learned,0.123762,4,0.008069,0.000000,0.092463,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,41,validation_selected_static,static,0.134838,5,0.019145,0.011076,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,41,feasible_static_projected,static,0.149129,6,0.033437,0.025368,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,42,custom_ppo,learned,0.136204,1,0.000000,0.000000,0.079277,2,4,2,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,42,round_robin,dynamic_heuristic,0.136816,2,0.000612,0.000612,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,42,validation_selected_static,static,0.139857,3,0.003653,0.003653,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,42,feasible_static_projected,static,0.139857,4,0.003653,0.003653,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,42,aoi,dynamic_heuristic,0.142190,5,0.005987,0.005987,0.538418,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,42,random,random,0.144240,6,0.008036,0.008036,0.423327,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed42/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,43,aoi,dynamic_heuristic,0.133910,1,0.000000,-0.000283,0.538499,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,43,custom_ppo,learned,0.134192,2,0.000283,0.000000,0.149072,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,43,round_robin,dynamic_heuristic,0.134523,3,0.000613,0.000330,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,43,random,random,0.137173,4,0.003263,0.002980,0.440990,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,43,validation_selected_static,static,0.144226,5,0.010317,0.010034,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,43,feasible_static_projected,static,0.161582,6,0.027672,0.027390,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed43/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,44,aoi,dynamic_heuristic,0.133179,1,0.000000,-0.000117,0.538621,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,44,custom_ppo,learned,0.133296,2,0.000117,0.000000,0.122823,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,44,round_robin,dynamic_heuristic,0.134934,3,0.001756,0.001639,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,44,random,random,0.137387,4,0.004208,0.004091,0.427926,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,44,validation_selected_static,static,0.156017,5,0.022838,0.022721,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,44,feasible_static_projected,static,0.156017,6,0.022838,0.022721,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed44/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,45,round_robin,dynamic_heuristic,0.127610,1,0.000000,-0.000650,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,45,aoi,dynamic_heuristic,0.127654,2,0.000044,-0.000607,0.538499,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,45,custom_ppo,learned,0.128260,3,0.000650,0.000000,0.149764,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,45,random,random,0.132243,4,0.004633,0.003983,0.453646,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,45,validation_selected_static,static,0.156249,5,0.028639,0.027989,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,45,feasible_static_projected,static,0.156249,6,0.028639,0.027989,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed45/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,46,aoi,dynamic_heuristic,0.141701,1,0.000000,-0.005481,0.538865,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,46,round_robin,dynamic_heuristic,0.142220,2,0.000518,-0.004962,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,46,random,random,0.143311,3,0.001610,-0.003871,0.447990,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,46,custom_ppo,learned,0.147182,4,0.005481,0.000000,0.133322,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,46,validation_selected_static,static,0.152275,5,0.010574,0.005093,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,46,feasible_static_projected,static,0.152275,6,0.010574,0.005093,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed46/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,47,round_robin,dynamic_heuristic,0.124321,1,0.000000,-0.006603,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,47,custom_ppo,learned,0.130925,2,0.006603,0.000000,0.175322,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,47,aoi,dynamic_heuristic,0.133132,3,0.008811,0.002207,0.539110,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,47,random,random,0.135756,4,0.011435,0.004831,0.431141,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,47,validation_selected_static,static,0.155689,5,0.031368,0.024764,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,47,feasible_static_projected,static,0.155689,6,0.031368,0.024764,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed47/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,48,round_robin,dynamic_heuristic,0.116968,1,0.000000,-0.005011,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,48,aoi,dynamic_heuristic,0.117094,2,0.000126,-0.004885,0.538703,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,48,random,random,0.119079,3,0.002111,-0.002900,0.437286,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,48,custom_ppo,learned,0.121979,4,0.005011,0.000000,0.159490,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,48,validation_selected_static,static,0.122815,5,0.005847,0.000836,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,48,feasible_static_projected,static,0.122815,6,0.005847,0.000836,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed48/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,49,aoi,dynamic_heuristic,0.115626,1,0.000000,-0.006521,0.538743,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,49,round_robin,dynamic_heuristic,0.116964,2,0.001339,-0.005182,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,49,random,random,0.119368,3,0.003742,-0.002779,0.438222,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,49,custom_ppo,learned,0.122146,4,0.006521,0.000000,0.121561,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,49,validation_selected_static,static,0.152295,5,0.036670,0.030149,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,49,feasible_static_projected,static,0.152295,6,0.036670,0.030149,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed49/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,50,custom_ppo,learned,0.125312,1,0.000000,0.000000,0.186432,1,3,4,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,50,round_robin,dynamic_heuristic,0.127687,2,0.002375,0.002375,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,50,aoi,dynamic_heuristic,0.128991,3,0.003679,0.003679,0.538499,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,50,random,random,0.131808,4,0.006496,0.006496,0.455518,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,50,validation_selected_static,static,0.133985,5,0.008673,0.008673,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.700000,50,feasible_static_projected,static,0.133985,6,0.008673,0.008673,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p70_seed50/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,41,round_robin,dynamic_heuristic,0.115072,1,0.000000,-0.011504,0.250000,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,41,aoi,dynamic_heuristic,0.118588,2,0.003516,-0.007988,0.562266,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,41,random,random,0.121769,3,0.006697,-0.004807,0.436065,0,0,8,True,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,41,custom_ppo,learned,0.126576,4,0.011504,0.000000,0.074516,1,3,2,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed41/v2_custom_ppo_metrics.csv,
base_no_warmup,split_train_eval,1.750000,41,validation_selected_static,static,0.144749,5,0.029678,0.018174,0.000000,3,5,0,False,reports/v31_split_protocol_no_warmup/raw/budget1p75_seed41/v2_custom_ppo_metrics.csv,
